Geneid,LT34,LT35,LT36,LT46,LT47,LT48
ENSG00000135436,11,20,15,8,21,18
ENSG00000135437,10,1,4,2,1,1
ENSG00000135439,13,36,27,10,34,51
ENSG00000135441,218,290,234,88,231,181
ENSG00000135446,2232,2652,2722,1235,2681,3025
ENSG00000135447,71,65,54,34,37,56
ENSG00000135451,79,88,89,35,124,158
ENSG00000135452,76,131,73,11,32,23
ENSG00000135454,394,614,585,203,242,390
ENSG00000135457,605,611,616,345,499,589
ENSG00000135469,146,208,116,98,123,201
ENSG00000135472,109,367,136,27,255,87
ENSG00000135473,137,185,176,53,102,130
ENSG00000135476,59,114,132,53,127,189
ENSG00000135480,56,110,121,35,109,108
ENSG00000135482,291,253,270,130,167,252
ENSG00000135486,1022,2489,1681,756,2598,2450
ENSG00000135503,314,536,489,207,460,522
ENSG00000135506,2289,3030,3392,1761,2902,3100
ENSG00000135517,3,6,4,3,9,5
ENSG00000135519,59,91,77,62,114,136
ENSG00000135521,233,333,240,273,341,409
ENSG00000135525,280,345,254,204,339,380
ENSG00000135535,1647,3011,2423,1752,2996,3357
ENSG00000135537,49,81,50,50,68,77
ENSG00000135540,347,384,332,142,266,384
ENSG00000135541,250,323,224,201,192,241
ENSG00000135547,25,17,21,23,24,21
ENSG00000135549,25,7,8,17,15,10
ENSG00000135587,99,134,147,31,98,104
ENSG00000135596,489,639,626,238,450,588
ENSG00000135597,589,604,540,446,608,803
ENSG00000135604,111,252,208,53,177,220
ENSG00000135605,30,56,54,33,29,52
ENSG00000135617,387,401,394,197,382,470
ENSG00000135622,149,262,217,87,167,253
ENSG00000135624,2986,4237,3434,2507,4423,5330
ENSG00000135625,0,2,6,1,4,1
ENSG00000135631,1668,2255,1929,909,1959,2131
ENSG00000135632,678,705,720,430,710,837
ENSG00000135636,184,254,180,51,82,114
ENSG00000135637,253,268,343,147,244,292
ENSG00000135638,1,5,1,15,21,21
ENSG00000135643,26,52,37,4,12,16
ENSG00000135655,520,740,472,458,428,644
ENSG00000135677,2675,3037,3397,1849,1868,2932
ENSG00000135678,190,179,155,104,50,110
ENSG00000135679,941,1450,929,507,645,678
ENSG00000135686,566,701,689,232,493,677
ENSG00000135697,1,1,0,1,0,2
ENSG00000135698,190,327,154,237,240,283
ENSG00000135702,1,1,0,0,0,1
ENSG00000135709,902,1014,1081,521,816,1091
ENSG00000135720,1059,1452,1168,942,1200,1612
ENSG00000135722,9,37,26,9,30,33
ENSG00000135723,440,827,798,261,575,719
ENSG00000135736,148,268,190,160,452,357
ENSG00000135740,36,87,82,14,56,72
ENSG00000135747,1,0,0,0,4,4
ENSG00000135749,185,289,152,71,115,120
ENSG00000135750,198,239,301,152,211,273
ENSG00000135763,308,552,531,308,569,812
ENSG00000135766,538,928,593,496,817,857
ENSG00000135773,0,0,1,0,0,0
ENSG00000135775,381,499,349,382,360,560
ENSG00000135776,124,213,123,105,251,271
ENSG00000135778,423,500,417,175,281,259
ENSG00000135801,375,579,537,294,480,651
ENSG00000135821,3659,4498,4556,1920,3327,3998
ENSG00000135823,787,859,693,381,561,605
ENSG00000135824,1,0,1,0,0,0
ENSG00000135828,20,74,39,24,42,49
ENSG00000135829,1167,1967,1799,1182,1738,2459
ENSG00000135835,193,223,186,87,237,262
ENSG00000135837,471,705,415,438,425,652
ENSG00000135838,83,66,57,46,49,82
ENSG00000135842,997,819,775,475,487,857
ENSG00000135845,166,219,180,97,177,191
ENSG00000135862,1175,2362,1960,1069,2248,2316
ENSG00000135870,919,1352,977,1119,1090,1749
ENSG00000135899,31,147,49,8,65,25
ENSG00000135900,378,579,515,328,542,761
ENSG00000135902,0,0,0,0,0,1
ENSG00000135903,158,196,280,147,228,487
ENSG00000135905,180,260,234,128,153,260
ENSG00000135912,319,452,439,262,528,669
ENSG00000135913,223,327,291,195,237,352
ENSG00000135914,0,4,0,0,0,0
ENSG00000135916,2495,2897,3009,1048,1779,2318
ENSG00000135917,3,5,6,0,2,6
ENSG00000135919,3151,9204,3972,854,2967,1984
ENSG00000135924,1824,1813,1781,902,1720,1712
ENSG00000135925,3,5,7,9,9,21
ENSG00000135926,3161,4640,3662,2410,4544,4986
ENSG00000135929,462,697,848,259,601,732
ENSG00000135930,940,1238,1120,719,1050,1302
ENSG00000135931,278,530,364,150,290,325
ENSG00000135932,422,858,609,312,705,708
ENSG00000135940,1514,1851,1537,861,1897,1829
ENSG00000135945,283,385,326,276,336,487
ENSG00000135951,40,31,18,19,25,26
ENSG00000135953,369,367,377,185,209,364
ENSG00000135956,1577,2486,2172,974,2214,2489
ENSG00000135966,774,1004,846,475,885,1154
ENSG00000135968,203,216,150,123,99,125
ENSG00000135972,288,360,299,201,283,376
ENSG00000135974,283,375,296,303,289,388
ENSG00000135976,16,18,8,12,22,28
ENSG00000135999,374,507,357,247,298,447
ENSG00000136002,147,183,165,90,158,249
ENSG00000136003,966,912,758,514,689,772
ENSG00000136010,989,427,667,337,168,386
ENSG00000136014,38,26,24,17,12,37
ENSG00000136021,497,710,515,386,392,583
ENSG00000136026,949,3073,1813,1231,3344,3225
ENSG00000136040,109,387,176,49,296,164
ENSG00000136044,525,543,454,234,291,404
ENSG00000136045,411,691,598,385,673,783
ENSG00000136048,380,945,569,216,731,489
ENSG00000136051,333,496,313,387,334,471
ENSG00000136052,199,262,211,225,234,349
ENSG00000136059,39,114,66,23,96,89
ENSG00000136068,1022,1112,1555,391,644,1143
ENSG00000136098,43,58,40,48,58,65
ENSG00000136099,4,5,9,8,16,39
ENSG00000136100,313,374,264,227,279,427
ENSG00000136104,192,232,181,170,207,265
ENSG00000136108,364,440,280,341,285,373
ENSG00000136110,2,0,1,0,1,2
ENSG00000136111,254,464,378,155,314,445
ENSG00000136114,196,221,253,98,155,275
ENSG00000136122,69,103,66,54,95,78
ENSG00000136141,319,523,403,230,405,502
ENSG00000136143,151,280,201,163,216,269
ENSG00000136144,405,558,421,334,514,535
ENSG00000136146,160,270,156,170,218,234
ENSG00000136147,83,211,128,32,106,78
ENSG00000136152,366,490,440,260,307,533
ENSG00000136153,156,441,206,156,270,298
ENSG00000136156,1090,2002,1340,661,1224,1173
ENSG00000136158,429,778,674,235,564,540
ENSG00000136159,131,188,153,77,149,225
ENSG00000136160,11,8,12,3,2,8
ENSG00000136161,56,74,55,21,42,48
ENSG00000136167,13,29,19,1,3,1
ENSG00000136169,183,256,154,100,178,205
ENSG00000136193,2554,3463,2416,1996,2847,3562
ENSG00000136197,6,6,7,8,7,10
ENSG00000136205,983,1885,1621,320,922,1105
ENSG00000136213,403,618,616,210,550,597
ENSG00000136231,231,337,243,269,254,409
ENSG00000136235,502,1571,614,168,975,497
ENSG00000136237,10,18,9,10,5,9
ENSG00000136238,2376,3222,2558,1220,2331,2684
ENSG00000136240,1383,2584,1850,1427,2004,2606
ENSG00000136243,205,245,210,162,205,289
ENSG00000136244,304,2934,1555,44,929,538
ENSG00000136247,216,412,348,151,323,387
ENSG00000136250,2,0,4,0,0,0
ENSG00000136261,214,414,337,173,345,463
ENSG00000136267,0,2,0,2,1,3
ENSG00000136270,917,1267,1358,539,1533,1771
ENSG00000136271,831,1098,1154,465,1112,1345
ENSG00000136273,249,359,322,159,222,304
ENSG00000136274,239,260,397,158,374,458
ENSG00000136279,915,1474,1280,358,1033,1119
ENSG00000136280,620,897,837,309,899,822
ENSG00000136286,2,1,0,1,2,1
ENSG00000136295,2158,4827,3961,938,4646,3636
ENSG00000136297,0,0,0,0,1,1
ENSG00000136305,3,18,9,0,7,8
ENSG00000136319,126,225,96,93,164,205
ENSG00000136327,12,2,10,19,32,42
ENSG00000136352,0,0,0,0,1,7
ENSG00000136367,292,371,305,233,408,462
ENSG00000136371,17,32,15,21,44,33
ENSG00000136378,131,197,361,75,188,325
ENSG00000136379,317,628,382,135,236,259
ENSG00000136381,437,741,527,418,458,737
ENSG00000136383,136,155,184,45,133,213
ENSG00000136404,20,10,12,6,2,6
ENSG00000136425,174,187,146,83,166,221
ENSG00000136436,1281,1123,1052,566,537,796
ENSG00000136444,269,417,284,171,405,418
ENSG00000136448,1584,2361,1973,1028,1730,2244
ENSG00000136449,11,8,5,4,6,8
ENSG00000136450,1612,2191,1916,1803,2874,2875
ENSG00000136451,630,1016,684,472,742,890
ENSG00000136457,2,5,6,4,9,10
ENSG00000136463,207,349,231,200,502,489
ENSG00000136478,1144,1399,1127,821,1172,1543
ENSG00000136485,1901,2632,2501,1585,2220,3389
ENSG00000136490,151,205,204,88,206,270
ENSG00000136492,51,75,40,26,52,55
ENSG00000136504,653,787,745,486,594,939
ENSG00000136514,41,194,46,8,71,14
ENSG00000136518,312,415,321,362,464,566
ENSG00000136521,577,628,565,491,544,619
ENSG00000136522,320,447,306,357,463,487
ENSG00000136527,727,1334,1056,933,1556,1686
ENSG00000136531,0,0,0,0,1,0
ENSG00000136535,0,1,0,0,0,0
ENSG00000136536,403,644,471,400,439,569
ENSG00000136542,19,57,13,12,35,11
ENSG00000136560,250,365,255,147,182,205
ENSG00000136573,2,0,0,0,0,0
ENSG00000136574,11,7,17,70,65,179
ENSG00000136603,468,595,391,479,456,623
ENSG00000136628,2926,2197,2016,1421,1026,1948
ENSG00000136630,151,302,218,97,299,255
ENSG00000136631,386,469,346,247,237,407
ENSG00000136634,0,0,1,0,0,0
ENSG00000136636,400,652,387,439,512,746
ENSG00000136643,466,689,462,252,309,430
ENSG00000136682,83,76,79,33,67,91
ENSG00000136688,0,1,2,0,1,1
ENSG00000136689,6,100,94,4,56,32
ENSG00000136695,12,96,50,0,13,10
ENSG00000136696,12,58,29,0,5,6
ENSG00000136699,857,1169,1306,380,1063,1465
ENSG00000136709,667,984,1017,602,969,1416
ENSG00000136710,699,486,519,267,373,484
ENSG00000136715,728,1000,1267,532,1071,1371
ENSG00000136717,777,1288,1011,400,1271,1099
ENSG00000136718,1081,1294,1388,692,1421,1565
ENSG00000136720,395,888,696,367,1096,1196
ENSG00000136731,777,1189,1015,691,868,1231
ENSG00000136732,505,809,640,195,898,497
ENSG00000136738,380,596,473,377,580,714
ENSG00000136750,0,0,0,2,1,0
ENSG00000136754,445,586,473,400,544,712
ENSG00000136758,1060,1730,1091,842,1298,1557
ENSG00000136770,499,522,426,337,549,720
ENSG00000136783,65,123,78,38,72,71
ENSG00000136802,2294,3167,3685,1233,3671,3779
ENSG00000136807,1037,1219,1035,644,1079,1232
ENSG00000136810,2054,2372,1894,1555,2344,2389
ENSG00000136811,313,356,413,195,380,391
ENSG00000136813,1230,1698,1459,690,1049,1406
ENSG00000136816,668,864,898,372,553,793
ENSG00000136819,365,422,336,281,418,469
ENSG00000136824,562,487,343,445,377,493
ENSG00000136826,1400,1858,1698,749,1689,1757
ENSG00000136827,662,961,852,530,914,1042
ENSG00000136828,73,74,88,50,58,85
ENSG00000136830,4590,7048,6746,2270,6215,6033
ENSG00000136840,485,792,627,214,684,654
ENSG00000136842,70,123,35,39,55,48
ENSG00000136848,964,1772,1418,590,1428,1813
ENSG00000136854,1487,1397,1172,697,1165,1251
ENSG00000136856,204,325,346,125,379,370
ENSG00000136859,458,1481,672,295,1007,752
ENSG00000136861,926,844,866,488,640,902
ENSG00000136866,21,36,17,25,37,29
ENSG00000136867,262,321,299,232,281,389
ENSG00000136868,1415,1387,1252,688,878,1297
ENSG00000136869,109,140,83,5,20,18
ENSG00000136870,202,238,155,191,241,270
ENSG00000136874,144,254,151,107,141,213
ENSG00000136875,392,612,565,370,753,820
ENSG00000136877,693,911,973,308,803,932
ENSG00000136878,397,507,561,183,336,459
ENSG00000136883,12,4,8,3,7,14
ENSG00000136888,460,916,763,565,1427,1218
ENSG00000136891,521,650,660,365,493,731
ENSG00000136895,32,27,34,6,23,20
ENSG00000136897,204,281,225,210,265,354
ENSG00000136908,642,867,692,352,861,869
ENSG00000136925,616,477,596,302,204,361
ENSG00000136928,73,102,84,69,72,127
ENSG00000136930,1758,2532,2236,983,2309,2335
ENSG00000136931,3,2,0,4,8,9
ENSG00000136932,101,135,133,44,98,112
ENSG00000136933,507,383,518,242,369,402
ENSG00000136935,468,573,569,348,468,638
ENSG00000136936,48,89,46,72,84,84
ENSG00000136937,434,638,527,377,457,697
ENSG00000136938,384,820,626,468,1078,1018
ENSG00000136940,474,488,423,288,355,499
ENSG00000136942,2773,3716,3511,1992,4680,4245
ENSG00000136943,87,105,106,120,106,179
ENSG00000136950,429,646,476,397,879,736
ENSG00000136960,231,496,302,66,196,211
ENSG00000136982,128,120,121,112,109,144
ENSG00000136986,1044,1298,1173,717,1076,1388
ENSG00000136997,373,554,412,152,485,381
ENSG00000136999,150,384,253,133,394,356
ENSG00000137033,3,12,4,0,8,5
ENSG00000137038,332,534,359,186,615,453
ENSG00000137040,389,479,292,253,246,402
ENSG00000137054,280,283,263,133,211,294
ENSG00000137055,699,857,818,440,483,763
ENSG00000137070,56,76,76,12,47,51
ENSG00000137073,895,1207,1194,638,1046,1530
ENSG00000137074,156,311,225,106,259,277
ENSG00000137075,658,734,785,498,735,985
ENSG00000137076,5737,8006,8734,4517,9647,12148
ENSG00000137078,0,1,0,0,0,0
ENSG00000137090,1,4,2,1,0,2
ENSG00000137094,163,338,291,91,272,267
ENSG00000137098,5,1,2,1,1,1
ENSG00000137100,1092,1023,1006,681,1287,1296
ENSG00000137101,17,20,20,10,18,15
ENSG00000137103,215,256,352,78,133,211
ENSG00000137106,767,963,861,296,771,781
ENSG00000137124,304,327,304,159,292,388
ENSG00000137133,362,432,342,225,535,468
ENSG00000137135,44,67,77,22,48,59
ENSG00000137142,155,97,158,134,131,272
ENSG00000137145,472,675,531,369,405,629
ENSG00000137154,6731,6644,6417,4752,7136,8143
ENSG00000137161,589,1136,855,344,1198,998
ENSG00000137166,1301,1704,1297,1035,2083,2425
ENSG00000137168,1075,904,914,589,576,817
ENSG00000137171,522,394,535,110,204,282
ENSG00000137177,1044,1276,898,520,798,1006
ENSG00000137185,126,124,103,58,75,129
ENSG00000137193,1098,1154,1335,508,766,1047
ENSG00000137198,193,495,250,98,322,270
ENSG00000137200,592,954,806,354,742,914
ENSG00000137203,173,274,254,125,226,273
ENSG00000137207,1422,1866,1778,843,1685,1918
ENSG00000137210,464,373,368,211,301,338
ENSG00000137216,1172,1356,1390,584,1196,1391
ENSG00000137218,34,86,43,44,98,88
ENSG00000137221,650,710,740,397,656,859
ENSG00000137251,0,0,1,0,0,0
ENSG00000137261,28,27,39,12,13,20
ENSG00000137265,31,42,30,51,53,104
ENSG00000137266,446,606,517,278,557,696
ENSG00000137267,318,513,696,121,312,512
ENSG00000137269,72,101,68,39,49,96
ENSG00000137270,1,0,1,1,2,0
ENSG00000137273,298,565,377,187,591,474
ENSG00000137274,165,163,124,61,73,125
ENSG00000137275,316,517,334,246,442,568
ENSG00000137285,310,318,359,159,270,462
ENSG00000137288,446,569,532,253,510,505
ENSG00000137309,7236,9104,8938,4620,11969,11828
ENSG00000137310,831,1090,981,521,893,1141
ENSG00000137312,1762,2268,2101,922,2164,2088
ENSG00000137337,706,863,944,484,882,1136
ENSG00000137338,52,113,49,114,151,177
ENSG00000137343,73,93,91,56,110,113
ENSG00000137364,181,173,137,89,110,132
ENSG00000137393,108,191,112,35,95,61
ENSG00000137404,141,263,242,72,331,285
ENSG00000137409,3334,4353,3550,1631,3348,3617
ENSG00000137411,181,218,259,157,282,379
ENSG00000137413,332,461,327,188,238,383
ENSG00000137414,684,580,451,442,389,576
ENSG00000137434,23,13,13,11,21,23
ENSG00000137449,271,442,343,324,438,503
ENSG00000137462,27,42,38,40,51,82
ENSG00000137463,13,12,12,12,13,22
ENSG00000137474,7,8,5,1,3,2
ENSG00000137478,724,653,565,394,348,529
ENSG00000137486,339,670,471,151,498,482
ENSG00000137491,0,1,0,0,4,4
ENSG00000137492,200,345,268,191,266,351
ENSG00000137494,155,201,135,168,343,315
ENSG00000137496,53,180,57,6,85,65
ENSG00000137497,1384,2523,2202,550,2072,1787
ENSG00000137500,272,353,220,211,266,281
ENSG00000137501,152,115,101,62,36,91
ENSG00000137502,173,193,161,123,98,165
ENSG00000137504,165,232,209,81,256,251
ENSG00000137507,116,418,265,28,135,132
ENSG00000137509,242,623,414,340,549,680
ENSG00000137513,176,215,201,147,235,254
ENSG00000137522,416,635,568,228,481,584
ENSG00000137547,359,595,447,294,539,586
ENSG00000137558,1,1,0,0,0,0
ENSG00000137561,16,16,6,11,15,20
ENSG00000137563,560,581,506,487,441,590
ENSG00000137571,27,45,44,18,17,38
ENSG00000137573,101,437,138,10,84,48
ENSG00000137574,335,446,303,258,325,435
ENSG00000137575,898,1926,1053,608,938,985
ENSG00000137601,157,184,124,128,139,211
ENSG00000137628,63,273,128,17,59,56
ENSG00000137642,22,58,61,10,14,19
ENSG00000137648,2,0,2,0,0,1
ENSG00000137656,242,350,321,219,321,395
ENSG00000137672,31,32,37,16,11,19
ENSG00000137673,1,1,0,0,0,0
ENSG00000137675,1,4,0,0,2,2
ENSG00000137691,19,22,28,14,10,16
ENSG00000137692,633,750,663,605,869,1026
ENSG00000137693,1262,2028,1465,1002,2058,2181
ENSG00000137699,2,3,6,1,1,0
ENSG00000137700,348,380,364,157,352,410
ENSG00000137707,1,1,0,0,0,0
ENSG00000137709,1,7,2,1,7,1
ENSG00000137710,757,943,685,726,853,1012
ENSG00000137713,616,829,657,443,501,815
ENSG00000137714,235,279,239,174,276,278
ENSG00000137720,45,58,43,26,64,48
ENSG00000137726,14,26,23,31,11,48
ENSG00000137727,139,152,105,83,101,141
ENSG00000137731,0,5,2,0,1,0
ENSG00000137745,0,4,0,1,2,3
ENSG00000137752,28,170,57,7,83,18
ENSG00000137760,140,153,102,103,132,182
ENSG00000137764,259,282,291,162,295,340
ENSG00000137766,0,0,0,1,0,0
ENSG00000137767,228,439,272,87,223,215
ENSG00000137770,264,425,351,271,391,520
ENSG00000137776,1203,1221,966,1014,1185,1276
ENSG00000137801,2070,8260,5228,375,3664,1965
ENSG00000137802,335,541,561,169,372,437
ENSG00000137804,334,574,378,275,325,514
ENSG00000137806,195,232,133,150,183,212
ENSG00000137807,96,166,97,108,145,250
ENSG00000137809,50,89,60,23,38,45
ENSG00000137812,48,84,51,36,54,85
ENSG00000137814,349,388,334,301,245,445
ENSG00000137815,455,843,593,405,826,799
ENSG00000137817,311,514,378,171,377,366
ENSG00000137818,8649,9234,8985,7610,15683,13894
ENSG00000137819,258,341,270,144,197,309
ENSG00000137821,93,76,71,63,54,85
ENSG00000137822,476,499,426,277,308,562
ENSG00000137824,612,788,679,427,788,899
ENSG00000137825,49,77,63,48,66,100
ENSG00000137831,333,376,253,160,215,228
ENSG00000137834,106,190,189,71,209,220
ENSG00000137841,1,1,0,4,3,8
ENSG00000137842,196,456,356,190,358,420
ENSG00000137843,4,7,1,5,5,6
ENSG00000137845,683,1098,911,499,720,800
ENSG00000137857,9,18,16,18,31,64
ENSG00000137860,1,2,0,0,1,2
ENSG00000137868,35,85,116,5,110,73
ENSG00000137869,5,18,12,1,5,12
ENSG00000137871,179,294,209,202,199,285
ENSG00000137872,91,88,131,45,39,68
ENSG00000137875,7,16,7,7,21,19
ENSG00000137876,587,650,535,587,545,690
ENSG00000137877,11,25,12,5,29,29
ENSG00000137878,1,7,8,0,1,3
ENSG00000137880,98,85,93,40,96,140
ENSG00000137936,505,702,666,313,520,686
ENSG00000137941,442,377,344,265,213,335
ENSG00000137942,400,421,298,373,331,485
ENSG00000137944,159,206,193,107,69,115
ENSG00000137947,229,345,267,227,314,422
ENSG00000137955,364,506,408,339,432,532
ENSG00000137959,69,300,74,7,152,43
ENSG00000137960,31,22,24,16,8,14
ENSG00000137962,464,846,508,401,299,483
ENSG00000137965,52,223,69,8,73,41
ENSG00000137968,2,0,4,1,1,1
ENSG00000137975,1,4,0,5,5,0
ENSG00000137992,173,239,172,92,96,136
ENSG00000137996,544,712,525,474,634,711
ENSG00000138002,133,115,142,44,87,141
ENSG00000138018,456,755,652,594,634,955
ENSG00000138028,260,297,355,127,201,385
ENSG00000138029,553,806,640,413,537,830
ENSG00000138030,34,41,49,22,40,80
ENSG00000138031,1216,1798,1876,569,1413,1845
ENSG00000138032,554,572,445,472,490,557
ENSG00000138035,180,371,232,166,210,242
ENSG00000138036,82,97,46,61,56,57
ENSG00000138050,80,141,70,58,96,117
ENSG00000138061,253,610,286,243,599,403
ENSG00000138068,0,0,1,0,0,1
ENSG00000138069,910,1474,902,883,1177,1240
ENSG00000138071,1036,1839,1093,1203,1814,1958
ENSG00000138073,1841,2136,2140,1145,2006,2499
ENSG00000138074,962,979,1273,569,1030,1327
ENSG00000138075,0,0,1,0,0,3
ENSG00000138078,540,516,410,323,350,385
ENSG00000138079,4,0,2,1,1,1
ENSG00000138080,831,2861,2334,952,4748,3369
ENSG00000138081,664,779,635,661,661,1001
ENSG00000138083,8,17,9,35,27,50
ENSG00000138085,535,857,645,249,655,560
ENSG00000138092,353,392,642,231,548,635
ENSG00000138095,961,1342,1135,955,1039,1299
ENSG00000138100,3,3,7,3,2,3
ENSG00000138101,341,331,307,148,205,258
ENSG00000138107,2561,3465,3146,1364,2240,3128
ENSG00000138109,0,0,0,0,0,6
ENSG00000138111,246,229,302,71,142,189
ENSG00000138119,1308,2104,1655,621,1342,1384
ENSG00000138131,552,726,685,294,539,664
ENSG00000138134,94,187,75,51,160,147
ENSG00000138135,46,218,130,12,224,76
ENSG00000138136,9,3,7,7,20,22
ENSG00000138138,213,326,230,181,273,317
ENSG00000138160,136,238,126,142,178,265
ENSG00000138161,6,4,10,3,1,5
ENSG00000138162,1151,1149,1108,623,1114,1351
ENSG00000138166,907,1450,1327,352,853,1132
ENSG00000138172,164,602,307,72,462,311
ENSG00000138175,397,403,315,195,280,270
ENSG00000138180,140,197,112,117,157,188
ENSG00000138182,103,152,93,87,104,114
ENSG00000138185,11,15,8,1,7,7
ENSG00000138190,172,169,139,144,84,146
ENSG00000138193,96,99,54,45,37,73
ENSG00000138207,44,35,33,89,122,234
ENSG00000138231,221,295,287,210,244,312
ENSG00000138246,955,1209,861,624,681,913
ENSG00000138279,1264,1523,1251,581,954,1244
ENSG00000138286,334,323,291,123,139,166
ENSG00000138303,264,328,338,148,145,244
ENSG00000138308,0,0,1,1,0,0
ENSG00000138311,28,54,33,16,18,25
ENSG00000138315,1,0,0,0,3,0
ENSG00000138316,29,94,66,20,86,88
ENSG00000138326,2869,3538,2708,1794,3061,3302
ENSG00000138336,142,228,147,146,130,222
ENSG00000138346,70,90,75,54,64,102
ENSG00000138347,1,24,12,3,32,24
ENSG00000138356,92,97,83,24,53,48
ENSG00000138363,840,1165,931,625,948,1285
ENSG00000138375,647,646,692,298,354,504
ENSG00000138376,209,269,236,159,166,243
ENSG00000138378,23,37,17,3,8,13
ENSG00000138379,0,2,0,0,0,0
ENSG00000138380,43,39,21,7,15,14
ENSG00000138381,450,647,432,421,423,527
ENSG00000138382,170,240,189,146,228,237
ENSG00000138385,349,546,300,287,378,339
ENSG00000138386,342,554,391,260,416,475
ENSG00000138395,2,3,0,2,4,0
ENSG00000138398,193,303,199,243,307,276
ENSG00000138399,148,186,132,197,176,270
ENSG00000138400,1,3,1,1,4,1
ENSG00000138411,185,203,181,88,99,179
ENSG00000138413,953,1045,757,369,452,527
ENSG00000138430,758,932,803,459,613,843
ENSG00000138433,113,239,104,93,171,147
ENSG00000138434,1757,1895,1690,800,972,1288
ENSG00000138435,0,1,1,0,1,0
ENSG00000138439,120,136,141,57,56,65
ENSG00000138442,375,473,371,343,478,522
ENSG00000138443,377,573,364,199,294,403
ENSG00000138448,376,606,512,393,509,686
ENSG00000138449,22,40,18,52,72,65
ENSG00000138459,136,279,168,96,132,151
ENSG00000138463,268,276,240,168,214,299
ENSG00000138468,121,142,83,75,58,84
ENSG00000138495,183,156,185,86,212,165
ENSG00000138496,202,807,263,93,299,285
ENSG00000138587,16,23,17,5,17,7
ENSG00000138592,764,787,555,668,648,828
ENSG00000138593,396,888,430,397,562,735
ENSG00000138594,367,687,433,378,473,636
ENSG00000138600,449,636,622,309,442,632
ENSG00000138604,215,274,281,157,170,298
ENSG00000138606,85,141,93,68,129,162
ENSG00000138613,158,247,155,89,128,158
ENSG00000138614,332,472,458,231,355,477
ENSG00000138615,2,4,0,3,2,7
ENSG00000138617,122,181,105,77,134,228
ENSG00000138621,102,148,131,52,128,156
ENSG00000138622,105,90,113,132,143,311
ENSG00000138623,839,953,1319,642,1120,1850
ENSG00000138629,519,618,610,227,547,573
ENSG00000138639,133,277,162,44,116,101
ENSG00000138640,297,414,247,148,175,240
ENSG00000138641,462,501,404,244,232,370
ENSG00000138642,122,514,215,55,197,154
ENSG00000138646,433,694,410,256,321,402
ENSG00000138650,205,189,193,98,121,168
ENSG00000138658,65,67,63,52,45,87
ENSG00000138660,623,605,489,433,658,746
ENSG00000138663,258,418,219,236,269,395
ENSG00000138668,744,1418,1043,1034,2034,1818
ENSG00000138669,18,18,7,3,8,10
ENSG00000138670,125,83,100,79,30,124
ENSG00000138674,1786,2403,2254,1579,1893,2979
ENSG00000138675,118,182,130,127,211,188
ENSG00000138678,164,201,211,92,96,142
ENSG00000138685,308,1069,396,189,722,441
ENSG00000138686,201,218,168,111,153,170
ENSG00000138688,758,874,711,522,412,721
ENSG00000138696,38,17,22,27,14,42
ENSG00000138698,456,575,433,292,373,556
ENSG00000138709,282,268,250,346,404,426
ENSG00000138735,133,156,122,48,59,72
ENSG00000138738,69,104,75,66,93,118
ENSG00000138741,36,53,51,36,24,60
ENSG00000138744,57,115,67,45,94,100
ENSG00000138750,331,402,337,274,321,463
ENSG00000138755,5,26,3,1,0,1
ENSG00000138756,553,685,690,400,547,812
ENSG00000138757,1033,1486,989,1003,1364,1807
ENSG00000138758,3016,3179,2465,1896,2070,3006
ENSG00000138759,115,178,177,59,119,165
ENSG00000138760,860,2459,1410,614,1682,1454
ENSG00000138764,317,357,236,186,164,188
ENSG00000138767,640,833,612,787,600,1100
ENSG00000138768,1215,1338,1026,1410,1107,1488
ENSG00000138769,37,37,30,19,48,78
ENSG00000138771,683,1095,1189,265,682,840
ENSG00000138772,251,221,251,64,79,94
ENSG00000138777,360,500,395,195,294,382
ENSG00000138778,64,92,82,83,60,73
ENSG00000138780,223,268,209,234,264,388
ENSG00000138785,249,295,257,168,225,272
ENSG00000138792,8,8,14,0,7,12
ENSG00000138794,70,119,82,53,97,107
ENSG00000138795,73,100,80,95,111,163
ENSG00000138796,334,438,389,152,183,261
ENSG00000138798,0,3,0,0,2,3
ENSG00000138801,677,916,888,533,662,958
ENSG00000138802,502,767,563,426,538,820
ENSG00000138814,500,564,452,297,393,458
ENSG00000138821,820,1406,782,565,690,764
ENSG00000138829,249,321,420,245,398,726
ENSG00000138834,289,439,503,136,516,608
ENSG00000138835,1165,1555,1270,697,1145,1264
ENSG00000138867,1243,2087,1804,755,1991,1897
ENSG00000138892,0,0,0,1,3,5
ENSG00000138942,935,1278,1207,747,1291,1645
ENSG00000138944,775,972,782,260,532,650
ENSG00000139044,66,47,47,50,54,118
ENSG00000139053,0,2,0,1,0,0
ENSG00000139083,413,683,445,300,452,570
ENSG00000139112,2348,2212,2196,1215,1584,1804
ENSG00000139116,164,198,154,159,153,232
ENSG00000139117,43,55,33,34,26,37
ENSG00000139131,212,343,301,208,268,422
ENSG00000139132,151,215,157,95,97,153
ENSG00000139133,43,39,38,31,56,75
ENSG00000139146,164,203,149,141,166,240
ENSG00000139154,248,315,239,205,261,356
ENSG00000139160,45,71,34,17,20,34
ENSG00000139163,768,757,684,447,458,540
ENSG00000139168,425,582,428,303,378,480
ENSG00000139173,90,88,96,62,67,61
ENSG00000139174,269,305,210,114,144,206
ENSG00000139178,141,427,213,37,227,170
ENSG00000139180,330,511,382,253,541,507
ENSG00000139182,568,615,777,341,470,698
